21:12:37	+3.281464E-04	+8.82163000E-05
21:12:38	+3.281366E-04	+8.82229000E-05
21:12:39	+3.281283E-04	+8.82249000E-05
21:13:33	+3.280987E-04	+8.81975000E-05
21:13:35	+3.280964E-04	+8.82013000E-05
21:13:36	+3.280975E-04	+8.82068000E-05
21:13:37	+3.281186E-04	+8.82001000E-05
21:13:38	+3.281173E-04	+8.82059000E-05
21:14:32	+3.280765E-04	+8.81889000E-05
21:14:33	+3.280741E-04	+8.81861000E-05
21:14:34	+3.280666E-04	+8.81904000E-05
21:14:36	+3.280676E-04	+8.81928000E-05
21:14:37	+3.280734E-04	+8.81885000E-05
21:15:31	+3.280722E-04	+8.81795000E-05
21:15:32	+3.280828E-04	+8.81768000E-05
21:15:33	+3.280868E-04	+8.81825000E-05
21:15:34	+3.280771E-04	+8.81780000E-05
21:15:35	+3.280865E-04	+8.81845000E-05
21:16:29	+3.280746E-04	+8.81715000E-05
21:16:31	+3.280687E-04	+8.81670000E-05
21:16:32	+3.280949E-04	+8.81769000E-05
21:16:33	+3.280952E-04	+8.81733000E-05
21:16:34	+3.281008E-04	+8.81729000E-05
21:17:28	+3.281040E-04	+8.81735000E-05
21:17:29	+3.281038E-04	+8.81659000E-05
21:17:30	+3.281152E-04	+8.81677000E-05
21:17:32	+3.280987E-04	+8.81676000E-05
21:17:33	+3.281217E-04	+8.81675000E-05
21:18:27	+3.281282E-04	+8.81652000E-05
21:18:28	+3.281225E-04	+8.81653000E-05
21:18:29	+3.281255E-04	+8.81650000E-05
21:18:30	+3.281184E-04	+8.81667000E-05
21:18:31	+3.281299E-04	+8.81759000E-05
21:19:25	+3.281365E-04	+8.81650000E-05
21:19:27	+3.281375E-04	+8.81588000E-05
21:19:28	+3.281377E-04	+8.81606000E-05
21:19:29	+3.281332E-04	+8.81620000E-05
21:19:30	+3.281395E-04	+8.81579000E-05
21:20:24	+3.281473E-04	+8.81648000E-05
21:20:25	+3.281582E-04	+8.81658000E-05
21:20:26	+3.281560E-04	+8.81640000E-05
21:20:28	+3.281619E-04	+8.81646000E-05
21:20:29	+3.281550E-04	+8.81664000E-05
21:21:23	+3.281822E-04	+8.81633000E-05
21:21:24	+3.282015E-04	+8.81721000E-05
21:21:25	+3.282001E-04	+8.81777000E-05
21:21:26	+3.281841E-04	+8.81763000E-05
21:21:27	+3.281932E-04	+8.81798000E-05
21:22:21	+3.281985E-04	+8.81897000E-05
21:22:23	+3.281976E-04	+8.81997000E-05
21:22:24	+3.281784E-04	+8.81915000E-05
21:22:25	+3.281784E-04	+8.81886000E-05
21:22:26	+3.281756E-04	+8.81889000E-05
21:23:20	+3.281821E-04	+8.82137000E-05
21:23:21	+3.281918E-04	+8.82161000E-05
21:23:22	+3.281979E-04	+8.82154000E-05
21:23:24	+3.282040E-04	+8.82119000E-05
21:23:25	+3.281888E-04	+8.82125000E-05
21:24:19	+3.281345E-04	+8.82051000E-05
21:24:20	+3.281482E-04	+8.82124000E-05
21:24:21	+3.281306E-04	+8.82033000E-05
21:24:22	+3.281331E-04	+8.82029000E-05
21:24:23	+3.281330E-04	+8.82092000E-05
21:25:17	+3.280979E-04	+8.81918000E-05
21:25:19	+3.280925E-04	+8.81867000E-05
21:25:20	+3.280863E-04	+8.81918000E-05
21:25:21	+3.280984E-04	+8.81887000E-05
21:25:22	+3.280876E-04	+8.81921000E-05
21:26:16	+3.280799E-04	+8.81787000E-05
21:26:17	+3.280848E-04	+8.81799000E-05
21:26:18	+3.281023E-04	+8.81797000E-05
21:26:20	+3.281038E-04	+8.81827000E-05
21:26:21	+3.281061E-04	+8.81772000E-05
21:27:15	+3.281054E-04	+8.81736000E-05
21:27:16	+3.281040E-04	+8.81800000E-05
21:27:17	+3.281188E-04	+8.81820000E-05
21:27:18	+3.281073E-04	+8.81743000E-05
21:27:19	+3.281110E-04	+8.81752000E-05
21:28:13	+3.281051E-04	+8.81592000E-05
21:28:15	+3.280964E-04	+8.81560000E-05
21:28:16	+3.280982E-04	+8.81607000E-05
21:28:17	+3.281074E-04	+8.81661000E-05
21:28:18	+3.281079E-04	+8.81644000E-05
21:29:12	+3.281046E-04	+8.81494000E-05
21:29:13	+3.281192E-04	+8.81540000E-05
21:29:14	+3.280967E-04	+8.81582000E-05
21:29:16	+3.281172E-04	+8.81611000E-05
21:29:17	+3.281081E-04	+8.81571000E-05
21:30:11	+3.281539E-04	+8.81642000E-05
21:30:12	+3.281518E-04	+8.81643000E-05
21:30:13	+3.281253E-04	+8.81582000E-05
21:30:14	+3.281375E-04	+8.81654000E-05
21:30:15	+3.281320E-04	+8.81600000E-05
21:31:10	+3.281469E-04	+8.81628000E-05
21:31:11	+3.281446E-04	+8.81606000E-05
21:31:12	+3.281456E-04	+8.81615000E-05
21:31:13	+3.281482E-04	+8.81557000E-05
21:31:14	+3.281460E-04	+8.81565000E-05
21:32:8	+3.281495E-04	+8.81604000E-05
21:32:9	+3.281556E-04	+8.81605000E-05
21:32:10	+3.281767E-04	+8.81601000E-05
21:32:12	+3.281542E-04	+8.81603000E-05
21:32:13	+3.281607E-04	+8.81633000E-05
21:33:7	+3.282043E-04	+8.81777000E-05
21:33:8	+3.282040E-04	+8.81720000E-05
21:33:9	+3.281990E-04	+8.81755000E-05
21:33:10	+3.281861E-04	+8.81745000E-05
21:33:11	+3.281838E-04	+8.81749000E-05
21:34:6	+3.282131E-04	+8.81918000E-05
21:34:7	+3.281982E-04	+8.81897000E-05
21:34:8	+3.281930E-04	+8.81912000E-05
21:34:9	+3.282049E-04	+8.81974000E-05
21:34:10	+3.281874E-04	+8.81959000E-05
21:35:4	+3.281706E-04	+8.81987000E-05
21:35:5	+3.281687E-04	+8.81978000E-05
21:35:6	+3.281614E-04	+8.82030000E-05
21:35:8	+3.281713E-04	+8.82110000E-05
21:35:9	+3.281789E-04	+8.82089000E-05
21:36:3	+3.281259E-04	+8.81885000E-05
21:36:4	+3.281239E-04	+8.81919000E-05
21:36:5	+3.281253E-04	+8.81880000E-05
21:36:6	+3.281223E-04	+8.81902000E-05
21:36:7	+3.281372E-04	+8.81937000E-05
21:37:2	+3.280965E-04	+8.81759000E-05
21:37:3	+3.281257E-04	+8.81825000E-05
21:37:4	+3.281036E-04	+8.81725000E-05
21:37:5	+3.281082E-04	+8.81769000E-05
21:37:6	+3.281044E-04	+8.81738000E-05
21:38:0	+3.280865E-04	+8.81639000E-05
21:38:1	+3.280928E-04	+8.81656000E-05
21:38:2	+3.281056E-04	+8.81671000E-05
21:38:4	+3.280972E-04	+8.81682000E-05
21:38:5	+3.280902E-04	+8.81682000E-05
21:38:59	+3.280923E-04	+8.81589000E-05
21:39:0	+3.281132E-04	+8.81634000E-05
21:39:1	+3.280980E-04	+8.81578000E-05
21:39:2	+3.281094E-04	+8.81574000E-05
21:39:3	+3.281348E-04	+8.81626000E-05
21:39:58	+3.281090E-04	+8.81568000E-05
21:39:59	+3.281217E-04	+8.81589000E-05
21:40:0	+3.281237E-04	+8.81532000E-05
21:40:1	+3.281172E-04	+8.81511000E-05
21:40:2	+3.281260E-04	+8.81564000E-05
21:40:56	+3.281527E-04	+8.81590000E-05
21:40:57	+3.281605E-04	+8.81564000E-05
21:40:58	+3.281530E-04	+8.81565000E-05
21:41:0	+3.281442E-04	+8.81565000E-05
21:41:1	+3.281505E-04	+8.81524000E-05
21:41:55	+3.281659E-04	+8.81558000E-05
21:41:56	+3.281732E-04	+8.81623000E-05
21:41:57	+3.281380E-04	+8.81512000E-05
21:41:58	+3.281531E-04	+8.81570000E-05
21:41:59	+3.281715E-04	+8.81628000E-05
21:42:54	+3.281791E-04	+8.81553000E-05
21:42:55	+3.281870E-04	+8.81631000E-05
21:42:56	+3.281866E-04	+8.81581000E-05
21:42:57	+3.281765E-04	+8.81581000E-05
21:42:58	+3.281809E-04	+8.81589000E-05
21:43:52	+3.282042E-04	+8.81707000E-05
21:43:53	+3.282080E-04	+8.81711000E-05
21:43:54	+3.281952E-04	+8.81689000E-05
21:43:56	+3.281912E-04	+8.81674000E-05
21:43:57	+3.282108E-04	+8.81678000E-05
21:44:51	+3.281801E-04	+8.81779000E-05
21:44:52	+3.281977E-04	+8.81854000E-05
21:44:53	+3.281984E-04	+8.81837000E-05
21:44:54	+3.281851E-04	+8.81782000E-05
21:44:55	+3.281840E-04	+8.81803000E-05
21:45:50	+3.281979E-04	+8.82017000E-05
21:45:51	+3.281967E-04	+8.82036000E-05
21:45:52	+3.281737E-04	+8.81977000E-05
21:45:53	+3.281877E-04	+8.82032000E-05
21:45:54	+3.281873E-04	+8.81980000E-05
21:46:48	+3.281278E-04	+8.81916000E-05
21:46:49	+3.281431E-04	+8.81863000E-05
21:46:50	+3.281509E-04	+8.81943000E-05
21:46:52	+3.281448E-04	+8.81873000E-05
21:46:53	+3.281391E-04	+8.81916000E-05
21:47:47	+3.281604E-04	+8.81826000E-05
21:47:48	+3.281528E-04	+8.81803000E-05
21:47:49	+3.281502E-04	+8.81802000E-05
21:47:50	+3.281413E-04	+8.81853000E-05
21:47:51	+3.281510E-04	+8.81820000E-05
21:48:46	+3.281591E-04	+8.81828000E-05
21:48:47	+3.281513E-04	+8.81797000E-05
21:48:48	+3.281676E-04	+8.81839000E-05
21:48:49	+3.281632E-04	+8.81809000E-05
21:48:50	+3.281630E-04	+8.81821000E-05
21:49:44	+3.281396E-04	+8.81692000E-05
21:49:45	+3.281544E-04	+8.81741000E-05
21:49:46	+3.281557E-04	+8.81693000E-05
21:49:48	+3.281577E-04	+8.81703000E-05
21:49:49	+3.281688E-04	+8.81765000E-05
21:50:43	+3.281471E-04	+8.81699000E-05
21:50:44	+3.281554E-04	+8.81624000E-05
21:50:45	+3.281576E-04	+8.81638000E-05
21:50:46	+3.281540E-04	+8.81659000E-05
21:50:47	+3.281567E-04	+8.81656000E-05
21:51:42	+3.281777E-04	+8.81592000E-05
21:51:43	+3.281687E-04	+8.81586000E-05
21:51:44	+3.281800E-04	+8.81650000E-05
21:51:45	+3.281638E-04	+8.81561000E-05
21:51:46	+3.281660E-04	+8.81571000E-05
21:52:40	+3.281728E-04	+8.81529000E-05
21:52:41	+3.281603E-04	+8.81528000E-05
21:52:42	+3.281700E-04	+8.81555000E-05
21:52:44	+3.281729E-04	+8.81552000E-05
21:52:45	+3.281597E-04	+8.81534000E-05
21:53:39	+3.281930E-04	+8.81539000E-05
21:53:40	+3.282013E-04	+8.81535000E-05
21:53:41	+3.281780E-04	+8.81542000E-05
21:53:42	+3.281949E-04	+8.81585000E-05
21:53:43	+3.281942E-04	+8.81611000E-05
21:54:38	+3.282280E-04	+8.81674000E-05
21:54:39	+3.282225E-04	+8.81661000E-05
21:54:40	+3.282279E-04	+8.81668000E-05
21:54:41	+3.282233E-04	+8.81603000E-05
21:54:42	+3.282306E-04	+8.81619000E-05
21:55:36	+3.282354E-04	+8.81819000E-05
21:55:37	+3.282432E-04	+8.81859000E-05
21:55:38	+3.282224E-04	+8.81839000E-05
21:55:40	+3.282202E-04	+8.81832000E-05
21:55:41	+3.282260E-04	+8.81780000E-05
21:56:35	+3.281807E-04	+8.81887000E-05
21:56:36	+3.282144E-04	+8.82030000E-05
21:56:37	+3.281929E-04	+8.81902000E-05
21:56:38	+3.281932E-04	+8.81912000E-05
21:56:39	+3.281933E-04	+8.81901000E-05
21:57:34	+3.281718E-04	+8.81923000E-05
21:57:35	+3.281682E-04	+8.81883000E-05
21:57:36	+3.281594E-04	+8.81875000E-05
21:57:37	+3.281590E-04	+8.81902000E-05
21:57:38	+3.281505E-04	+8.81909000E-05
21:58:32	+3.281377E-04	+8.81840000E-05
21:58:33	+3.281517E-04	+8.81820000E-05
21:58:34	+3.281389E-04	+8.81800000E-05
21:58:36	+3.281377E-04	+8.81795000E-05
21:58:37	+3.281312E-04	+8.81788000E-05
21:59:31	+3.281453E-04	+8.81699000E-05
21:59:32	+3.281361E-04	+8.81732000E-05
21:59:33	+3.281693E-04	+8.81766000E-05
21:59:34	+3.281640E-04	+8.81740000E-05
21:59:35	+3.281530E-04	+8.81699000E-05
22:0:30	+3.281514E-04	+8.81658000E-05
22:0:31	+3.281500E-04	+8.81654000E-05
22:0:32	+3.281548E-04	+8.81667000E-05
22:0:33	+3.281578E-04	+8.81687000E-05
22:0:34	+3.281448E-04	+8.81619000E-05
22:1:28	+3.281440E-04	+8.81495000E-05
22:1:29	+3.281230E-04	+8.81500000E-05
22:1:31	+3.281498E-04	+8.81534000E-05
22:1:32	+3.281238E-04	+8.81545000E-05
22:1:33	+3.281432E-04	+8.81538000E-05
22:2:27	+3.281578E-04	+8.81486000E-05
22:2:28	+3.281639E-04	+8.81537000E-05
22:2:29	+3.281419E-04	+8.81510000E-05
22:2:30	+3.281471E-04	+8.81513000E-05
22:2:31	+3.281545E-04	+8.81454000E-05
22:3:26	+3.281797E-04	+8.81586000E-05
22:3:27	+3.282028E-04	+8.81578000E-05
22:3:28	+3.281742E-04	+8.81548000E-05
22:3:29	+3.281675E-04	+8.81507000E-05
22:3:30	+3.281815E-04	+8.81547000E-05
22:4:24	+3.281903E-04	+8.81531000E-05
22:4:25	+3.281952E-04	+8.81561000E-05
22:4:27	+3.282005E-04	+8.81536000E-05
22:4:28	+3.282057E-04	+8.81530000E-05
22:4:29	+3.281927E-04	+8.81545000E-05
22:5:23	+3.282190E-04	+8.81588000E-05
22:5:24	+3.282260E-04	+8.81584000E-05
22:5:25	+3.282226E-04	+8.81570000E-05
22:5:26	+3.282211E-04	+8.81582000E-05
22:5:27	+3.282308E-04	+8.81558000E-05
22:6:22	+3.282312E-04	+8.81756000E-05
22:6:23	+3.282127E-04	+8.81748000E-05
22:6:24	+3.282233E-04	+8.81710000E-05
22:6:25	+3.282292E-04	+8.81660000E-05
22:6:26	+3.282184E-04	+8.81711000E-05
22:7:20	+3.282085E-04	+8.81942000E-05
22:7:21	+3.282173E-04	+8.81938000E-05
22:7:23	+3.282379E-04	+8.81935000E-05
22:7:24	+3.282095E-04	+8.81843000E-05
22:7:25	+3.282077E-04	+8.81901000E-05
22:8:19	+3.281967E-04	+8.81999000E-05
22:8:20	+3.281961E-04	+8.81987000E-05
22:8:21	+3.282032E-04	+8.82034000E-05
22:8:22	+3.282112E-04	+8.82028000E-05
22:8:23	+3.281795E-04	+8.81970000E-05
22:9:18	+3.281538E-04	+8.81800000E-05
22:9:19	+3.281600E-04	+8.81870000E-05
22:9:20	+3.281477E-04	+8.81856000E-05
22:9:21	+3.281445E-04	+8.81852000E-05
22:9:22	+3.281449E-04	+8.81858000E-05
22:10:16	+3.281234E-04	+8.81700000E-05
22:10:17	+3.281226E-04	+8.81682000E-05
22:10:19	+3.281284E-04	+8.81705000E-05
22:10:20	+3.281124E-04	+8.81657000E-05
22:10:21	+3.281376E-04	+8.81714000E-05
22:11:15	+3.281101E-04	+8.81520000E-05
22:11:16	+3.280947E-04	+8.81495000E-05
22:11:17	+3.280994E-04	+8.81539000E-05
22:11:18	+3.280935E-04	+8.81493000E-05
22:11:19	+3.280994E-04	+8.81465000E-05
22:12:14	+3.281000E-04	+8.81433000E-05
22:12:15	+3.281201E-04	+8.81451000E-05
22:12:16	+3.281049E-04	+8.81414000E-05
22:12:17	+3.281138E-04	+8.81484000E-05
22:12:18	+3.281110E-04	+8.81456000E-05
22:13:12	+3.280872E-04	+8.81322000E-05
22:13:13	+3.281008E-04	+8.81366000E-05
22:13:15	+3.281130E-04	+8.81419000E-05
22:13:16	+3.281118E-04	+8.81410000E-05
22:13:17	+3.281196E-04	+8.81399000E-05
22:14:11	+3.281388E-04	+8.81374000E-05
22:14:12	+3.281379E-04	+8.81345000E-05
22:14:13	+3.281238E-04	+8.81334000E-05
22:14:14	+3.281356E-04	+8.81358000E-05
22:14:15	+3.281329E-04	+8.81329000E-05
22:15:10	+3.281635E-04	+8.81411000E-05
22:15:11	+3.281620E-04	+8.81341000E-05
22:15:12	+3.281661E-04	+8.81375000E-05
22:15:13	+3.281602E-04	+8.81407000E-05
22:15:14	+3.281626E-04	+8.81390000E-05
22:16:8	+3.281739E-04	+8.81443000E-05
22:16:9	+3.281765E-04	+8.81401000E-05
22:16:11	+3.281813E-04	+8.81361000E-05
22:16:12	+3.281754E-04	+8.81447000E-05
22:16:13	+3.281899E-04	+8.81442000E-05
22:17:7	+3.281910E-04	+8.81407000E-05
22:17:8	+3.281939E-04	+8.81391000E-05
22:17:9	+3.281977E-04	+8.81431000E-05
22:17:10	+3.282015E-04	+8.81427000E-05
22:17:11	+3.281949E-04	+8.81382000E-05
22:18:6	+3.282112E-04	+8.81430000E-05
22:18:7	+3.282296E-04	+8.81522000E-05
22:18:8	+3.282125E-04	+8.81537000E-05
22:18:9	+3.282036E-04	+8.81516000E-05
22:18:10	+3.281914E-04	+8.81454000E-05
22:19:4	+3.282260E-04	+8.81703000E-05
22:19:5	+3.282048E-04	+8.81661000E-05
22:19:7	+3.282204E-04	+8.81707000E-05
22:19:8	+3.282139E-04	+8.81637000E-05
22:19:9	+3.281912E-04	+8.81662000E-05
22:20:3	+3.282177E-04	+8.81912000E-05
22:20:4	+3.282292E-04	+8.81831000E-05
22:20:5	+3.282168E-04	+8.81876000E-05
22:20:6	+3.281976E-04	+8.81847000E-05
22:20:7	+3.282122E-04	+8.81861000E-05
22:21:2	+3.281841E-04	+8.81862000E-05
22:21:3	+3.281850E-04	+8.81883000E-05
22:21:4	+3.281773E-04	+8.81891000E-05
22:21:5	+3.281790E-04	+8.81903000E-05
22:21:6	+3.281684E-04	+8.81859000E-05
22:22:0	+3.281671E-04	+8.81761000E-05
22:22:1	+3.281472E-04	+8.81742000E-05
22:22:3	+3.281679E-04	+8.81816000E-05
22:22:4	+3.281675E-04	+8.81812000E-05
22:22:5	+3.281567E-04	+8.81742000E-05
22:22:59	+3.281431E-04	+8.81731000E-05
22:23:0	+3.281641E-04	+8.81671000E-05
22:23:1	+3.281501E-04	+8.81700000E-05
22:23:2	+3.281653E-04	+8.81623000E-05
22:23:3	+3.281590E-04	+8.81684000E-05
22:23:58	+3.281884E-04	+8.81665000E-05
22:23:59	+3.281790E-04	+8.81621000E-05
22:24:0	+3.281774E-04	+8.81669000E-05
22:24:1	+3.281769E-04	+8.81608000E-05
22:24:2	+3.281823E-04	+8.81659000E-05
22:24:56	+3.281951E-04	+8.81603000E-05
22:24:57	+3.281849E-04	+8.81531000E-05
22:24:59	+3.281786E-04	+8.81548000E-05
22:25:0	+3.281728E-04	+8.81556000E-05
22:25:1	+3.281643E-04	+8.81523000E-05
22:25:55	+3.281826E-04	+8.81523000E-05
22:25:56	+3.281872E-04	+8.81513000E-05
22:25:57	+3.281758E-04	+8.81389000E-05
22:25:58	+3.281799E-04	+8.81441000E-05
22:25:59	+3.281822E-04	+8.81483000E-05
22:26:54	+3.282010E-04	+8.81483000E-05
22:26:55	+3.282085E-04	+8.81501000E-05
22:26:56	+3.282054E-04	+8.81485000E-05
22:26:57	+3.282105E-04	+8.81508000E-05
22:26:58	+3.281997E-04	+8.81473000E-05
22:27:52	+3.281942E-04	+8.81414000E-05
22:27:53	+3.282033E-04	+8.81451000E-05
22:27:55	+3.282198E-04	+8.81448000E-05
22:27:56	+3.282253E-04	+8.81485000E-05
22:27:57	+3.282163E-04	+8.81447000E-05
22:28:51	+3.282632E-04	+8.81532000E-05
22:28:52	+3.282516E-04	+8.81522000E-05
22:28:53	+3.282538E-04	+8.81510000E-05
22:28:54	+3.282355E-04	+8.81501000E-05
22:28:55	+3.282335E-04	+8.81507000E-05
22:29:50	+3.282430E-04	+8.81568000E-05
22:29:51	+3.282329E-04	+8.81538000E-05
22:29:52	+3.282643E-04	+8.81542000E-05
22:29:53	+3.282744E-04	+8.81550000E-05
22:29:54	+3.282903E-04	+8.81586000E-05
22:30:48	+3.282556E-04	+8.81707000E-05
22:30:49	+3.282798E-04	+8.81720000E-05
22:30:51	+3.282681E-04	+8.81736000E-05
22:30:52	+3.282651E-04	+8.81718000E-05
22:30:53	+3.282696E-04	+8.81726000E-05
22:31:47	+3.282800E-04	+8.81925000E-05
22:31:48	+3.282738E-04	+8.81940000E-05
22:31:49	+3.282813E-04	+8.81917000E-05
22:31:50	+3.282589E-04	+8.81897000E-05
22:31:52	+3.282570E-04	+8.81847000E-05
22:32:46	+3.281958E-04	+8.81867000E-05
22:32:47	+3.282122E-04	+8.81879000E-05
22:32:48	+3.282146E-04	+8.81942000E-05
22:32:49	+3.282293E-04	+8.81895000E-05
22:32:50	+3.281974E-04	+8.81851000E-05
22:33:44	+3.282125E-04	+8.81827000E-05
22:33:45	+3.282301E-04	+8.81874000E-05
22:33:47	+3.282010E-04	+8.81797000E-05
22:33:48	+3.282052E-04	+8.81876000E-05
22:33:49	+3.282301E-04	+8.81876000E-05
22:34:43	+3.281662E-04	+8.81701000E-05
22:34:44	+3.281784E-04	+8.81675000E-05
22:34:45	+3.281611E-04	+8.81635000E-05
22:34:46	+3.281823E-04	+8.81688000E-05
22:34:48	+3.281750E-04	+8.81639000E-05
22:35:42	+3.281664E-04	+8.81567000E-05
22:35:43	+3.281675E-04	+8.81556000E-05
22:35:44	+3.281831E-04	+8.81561000E-05
22:35:45	+3.281884E-04	+8.81582000E-05
22:35:46	+3.281761E-04	+8.81542000E-05
22:36:40	+3.281872E-04	+8.81522000E-05
22:36:41	+3.281691E-04	+8.81516000E-05
22:36:43	+3.281887E-04	+8.81524000E-05
22:36:44	+3.281957E-04	+8.81474000E-05
22:36:45	+3.282083E-04	+8.81603000E-05
22:37:39	+3.282249E-04	+8.81580000E-05
22:37:40	+3.282190E-04	+8.81529000E-05
22:37:41	+3.282113E-04	+8.81512000E-05
22:37:42	+3.282111E-04	+8.81542000E-05
22:37:44	+3.282015E-04	+8.81420000E-05
22:38:38	+3.282239E-04	+8.81520000E-05
22:38:39	+3.282376E-04	+8.81492000E-05
22:38:40	+3.282374E-04	+8.81483000E-05
22:38:41	+3.282395E-04	+8.81494000E-05
22:38:42	+3.282440E-04	+8.81512000E-05
22:39:36	+3.282351E-04	+8.81434000E-05
22:39:37	+3.282272E-04	+8.81435000E-05
22:39:39	+3.282202E-04	+8.81427000E-05
22:39:40	+3.282212E-04	+8.81457000E-05
22:39:41	+3.282339E-04	+8.81476000E-05
22:40:35	+3.282602E-04	+8.81563000E-05
22:40:36	+3.282592E-04	+8.81546000E-05
22:40:37	+3.282624E-04	+8.81555000E-05
22:40:38	+3.282649E-04	+8.81534000E-05
22:40:40	+3.282563E-04	+8.81514000E-05
22:41:34	+3.282730E-04	+8.81536000E-05
22:41:35	+3.282666E-04	+8.81503000E-05
22:41:36	+3.282742E-04	+8.81522000E-05
22:41:37	+3.282604E-04	+8.81526000E-05
22:41:38	+3.282546E-04	+8.81568000E-05
22:42:32	+3.282765E-04	+8.81693000E-05
22:42:33	+3.282637E-04	+8.81685000E-05
22:42:35	+3.282889E-04	+8.81717000E-05
22:42:36	+3.282645E-04	+8.81692000E-05
22:42:37	+3.282968E-04	+8.81741000E-05
22:43:31	+3.282918E-04	+8.81970000E-05
22:43:32	+3.282843E-04	+8.81922000E-05
22:43:33	+3.282891E-04	+8.81980000E-05
22:43:34	+3.282881E-04	+8.82023000E-05
22:43:36	+3.283003E-04	+8.81969000E-05
22:44:30	+3.282603E-04	+8.81998000E-05
22:44:31	+3.282362E-04	+8.81871000E-05
22:44:32	+3.282392E-04	+8.81901000E-05
22:44:33	+3.282400E-04	+8.81924000E-05
22:44:34	+3.282379E-04	+8.81848000E-05
22:45:28	+3.282293E-04	+8.81790000E-05
22:45:29	+3.282345E-04	+8.81826000E-05
22:45:31	+3.282098E-04	+8.81796000E-05
22:45:32	+3.282149E-04	+8.81753000E-05
22:45:33	+3.282277E-04	+8.81811000E-05
